2026-09-01 07:50:29.705 | DEBUG    | ttnn:<module>:78 - Initial ttnn.CONFIG:
Config{cache_path=/home/ttuser/.cache/ttnn,model_cache_path=/home/ttuser/.cache/ttnn/models,tmp_dir=/tmp/ttnn,enable_model_cache=false,enable_fast_runtime_mode=true,validate_program_args=false,throw_exception_on_fallback=false,enable_logging=false,enable_graph_report=false,enable_graph_python_stack_traces=false,enable_detailed_buffer_report=false,enable_detailed_tensor_report=false,enable_comparison_mode=false,comparison_mode_should_raise_exception=false,comparison_mode_pcc=0.9999,root_report_path=generated/ttnn/reports,report_name=std::nullopt,std::nullopt}
  model size: 1024 (tt-tnt-1024.yaml)
  model impl: python (ttml's Python Llama via train.model; SDPA causal, mask dropped)
  seq_len: 512 (explicit; equals the size's max_sequence_length)
  checkpoints: artifacts/checkpoints-winpurity-v5-s20260815
  ddp: 4 chips, mesh [1, 4], 16 sequences/chip (effective batch stays 64; step budget and LR unchanged)
  optimizer overridden from train/configs/nanollama3_bpe_v2.yaml: {'type': 'AdamW', 'lr': 0.0003, 'beta1': 0.9, 'beta2': 0.999, 'epsilon': 1e-08, 'weight_decay': 0.01, 'amsgrad': False, 'stochastic_rounding': True}
  stochastic_rounding: True
  lr schedule: constant at 3.000e-04 (set_lr never called)
  seed: 20260815 (default is 5489)
tt-tnt training — steps=10719 batch=64 seq_len=512 arch=blackhole
  mesh graph descriptor: /home/ttuser/code/tt-tnt/train/configs/mesh/mesh-1x4.textproto
  train tokens=351,241,651  val tokens=39,026,850
  parallelism context: DDP over 4 devices on mesh axis 1 (gradients will be all-reduced and divided by 4)
note: the progress bar's val_loss is ttml's placeholder (a copy of train_loss); the real validation loss is computed after training and printed below.
  run manifest: artifacts/checkpoints-winpurity-v5-s20260815/run_manifest.json
  0%|          | 0/500 [00:00<?, ?it/s]
 65%|██████▌   | 325/500 [01:29<00:47,  3.67it/s, train_loss=3.5273, val_loss=3.4883]
 65%|██████▌   | 326/500 [01:29<00:47,  3.69it/s, train_loss=3.3906, val_loss=3.4883]
 65%|██████▌   | 327/500 [01:30<00:46,  3.73it/s, train_loss=3.3867, val_loss=3.4883]
 66%|██████▌   | 328/500 [01:30<00:46,  3.71it/s, train_loss=3.5820, val_loss=3.4883]
 66%|██████▌   | 329/500 [01:30<00:46,  3.68it/s, train_loss=3.5234, val_loss=3.4883]
 66%|██████▌   | 330/500 [01:30<00:46,  3.67it/s, train_loss=3.5586, val_loss=3.5586]
 66%|██████▌   | 331/500 [01:31<00:46,  3.66it/s, train_loss=3.5625, val_loss=3.5586]
 66%|██████▋   | 332/500 [01:31<00:45,  3.66it/s, train_loss=3.4258, val_loss=3.5586]
 67%|██████▋   | 333/500 [01:31<00:47,  3.54it/s, train_loss=3.5039, val_loss=3.5586]
 67%|██████▋   | 334/500 [01:32<00:45,  3.64it/s, train_loss=3.4492, val_loss=3.5586]
 67%|██████▋   | 335/500 [01:32<00:45,  3.66it/s, train_loss=3.5391, val_loss=3.5586]
 67%|██████▋   | 336/500 [01:32<00:44,  3.69it/s, train_loss=3.5703, val_loss=3.5586]
 67%|██████▋   | 337/500 [01:32<00:44,  3.68it/s, train_loss=3.5156, val_loss=3.5586]
 68%|██████▊   | 338/500 [01:33<00:44,  3.67it/s, train_loss=3.5430, val_loss=3.5586]
 68%|██████▊   | 339/500 [01:33<00:45,  3.51it/s, train_loss=3.4258, val_loss=3.5586]
 68%|██████▊   | 340/500 [01:33<00:43,  3.68it/s, train_loss=3.5352, val_loss=3.5352]
 68%|██████▊   | 341/500 [01:33<00:42,  3.71it/s, train_loss=3.3125, val_loss=3.5352]
 68%|██████▊   | 342/500 [01:34<00:42,  3.70it/s, train_loss=3.3867, val_loss=3.5352]
 69%|██████▊   | 343/500 [01:34<00:42,  3.70it/s, train_loss=3.4883, val_loss=3.5352]
 69%|██████▉   | 344/500 [01:34<00:42,  3.70it/s, train_loss=3.1445, val_loss=3.5352]
 69%|██████▉   | 345/500 [01:35<00:42,  3.65it/s, train_loss=3.4766, val_loss=3.5352]
 69%|██████▉   | 346/500 [01:35<00:41,  3.71it/s, train_loss=3.6680, val_loss=3.5352]
 69%|██████▉   | 347/500 [01:35<00:40,  3.74it/s, train_loss=3.4727, val_loss=3.5352]
 70%|██████▉   | 348/500 [01:35<00:40,  3.72it/s, train_loss=3.3633, val_loss=3.5352]
 70%|██████▉   | 349/500 [01:36<00:40,  3.73it/s, train_loss=3.3320, val_loss=3.5352]
 70%|███████   | 350/500 [01:36<00:40,  3.72it/s, train_loss=3.4219, val_loss=3.4219]
 70%|███████   | 351/500 [01:36<00:40,  3.69it/s, train_loss=3.3086, val_loss=3.4219]
 70%|███████   | 352/500 [01:36<00:40,  3.68it/s, train_loss=3.5156, val_loss=3.4219]
 71%|███████   | 353/500 [01:37<00:40,  3.67it/s, train_loss=3.4102, val_loss=3.4219]
 71%|███████   | 354/500 [01:37<00:39,  3.68it/s, train_loss=3.4883, val_loss=3.4219]
 71%|███████   | 355/500 [01:37<00:38,  3.72it/s, train_loss=3.3398, val_loss=3.4219]
 71%|███████   | 356/500 [01:38<00:38,  3.71it/s, train_loss=3.3750, val_loss=3.4219]
 71%|███████▏  | 357/500 [01:38<00:38,  3.71it/s, train_loss=3.3906, val_loss=3.4219]
 72%|███████▏  | 358/500 [01:38<00:38,  3.70it/s, train_loss=3.3984, val_loss=3.4219]
 72%|███████▏  | 359/500 [01:38<00:38,  3.67it/s, train_loss=3.4805, val_loss=3.4219]
 72%|███████▏  | 360/500 [01:39<00:38,  3.67it/s, train_loss=3.5273, val_loss=3.5273]
 72%|███████▏  | 361/500 [01:39<00:37,  3.66it/s, train_loss=3.3320, val_loss=3.5273]
 72%|███████▏  | 362/500 [01:39<00:37,  3.68it/s, train_loss=3.4727, val_loss=3.5273]
 73%|███████▎  | 363/500 [01:39<00:37,  3.69it/s, train_loss=3.5117, val_loss=3.5273]
 73%|███████▎  | 364/500 [01:40<00:36,  3.69it/s, train_loss=3.3555, val_loss=3.5273]
 73%|███████▎  | 365/500 [01:40<00:36,  3.68it/s, train_loss=3.4922, val_loss=3.5273]
 73%|███████▎  | 366/500 [01:40<00:36,  3.68it/s, train_loss=3.5117, val_loss=3.5273]
 73%|███████▎  | 367/500 [01:40<00:35,  3.70it/s, train_loss=3.4102, val_loss=3.5273]
 74%|███████▎  | 368/500 [01:41<00:35,  3.70it/s, train_loss=3.2578, val_loss=3.5273]
 74%|███████▍  | 369/500 [01:41<00:35,  3.69it/s, train_loss=3.4922, val_loss=3.5273]
 74%|███████▍  | 370/500 [01:41<00:35,  3.67it/s, train_loss=3.5781, val_loss=3.5781]
 74%|███████▍  | 371/500 [01:42<00:35,  3.68it/s, train_loss=3.4336, val_loss=3.5781]
 74%|███████▍  | 372/500 [01:42<00:34,  3.67it/s, train_loss=3.4023, val_loss=3.5781]
 75%|███████▍  | 373/500 [01:42<00:34,  3.67it/s, train_loss=3.4648, val_loss=3.5781]
 75%|███████▍  | 374/500 [01:42<00:34,  3.65it/s, train_loss=3.3320, val_loss=3.5781]
 75%|███████▌  | 375/500 [01:43<00:34,  3.67it/s, train_loss=3.3477, val_loss=3.5781]
 75%|███████▌  | 376/500 [01:43<00:33,  3.68it/s, train_loss=3.5859, val_loss=3.5781]
 75%|███████▌  | 377/500 [01:43<00:33,  3.68it/s, train_loss=3.5195, val_loss=3.5781]
 76%|███████▌  | 378/500 [01:43<00:33,  3.66it/s, train_loss=3.2617, val_loss=3.5781]
 76%|███████▌  | 379/500 [01:44<00:32,  3.67it/s, train_loss=3.3516, val_loss=3.5781]
 76%|███████▌  | 380/500 [01:44<00:32,  3.67it/s, train_loss=3.4570, val_loss=3.4570]
 76%|███████▌  | 381/500 [01:44<00:32,  3.66it/s, train_loss=3.4414, val_loss=3.4570]
 76%|███████▋  | 382/500 [01:45<00:32,  3.68it/s, train_loss=3.5586, val_loss=3.4570]
 77%|███████▋  | 383/500 [01:45<00:31,  3.69it/s, train_loss=3.3164, val_loss=3.4570]
 77%|███████▋  | 384/500 [01:45<00:31,  3.70it/s, train_loss=3.5117, val_loss=3.4570]
 77%|███████▋  | 385/500 [01:45<00:31,  3.68it/s, train_loss=3.4883, val_loss=3.4570]
 77%|███████▋  | 386/500 [01:46<00:30,  3.69it/s, train_loss=3.5352, val_loss=3.4570]
 77%|███████▋  | 387/500 [01:46<00:30,  3.68it/s, train_loss=3.3320, val_loss=3.4570]
 78%|███████▊  | 388/500 [01:46<00:30,  3.67it/s, train_loss=3.3828, val_loss=3.4570]
 78%|███████▊  | 389/500 [01:46<00:30,  3.68it/s, train_loss=3.4648, val_loss=3.4570]
 78%|███████▊  | 390/500 [01:47<00:29,  3.69it/s, train_loss=3.4922, val_loss=3.4922]
 78%|███████▊  | 391/500 [01:47<00:29,  3.74it/s, train_loss=3.4336, val_loss=3.4922]
 78%|███████▊  | 392/500 [01:47<00:28,  3.75it/s, train_loss=3.5469, val_loss=3.4922]
 79%|███████▊  | 393/500 [01:48<00:28,  3.76it/s, train_loss=3.4570, val_loss=3.4922]
 79%|███████▉  | 394/500 [01:48<00:28,  3.76it/s, train_loss=3.6016, val_loss=3.4922]
 79%|███████▉  | 395/500 [01:48<00:28,  3.71it/s, train_loss=3.4258, val_loss=3.4922]
 79%|███████▉  | 396/500 [01:48<00:27,  3.76it/s, train_loss=3.5625, val_loss=3.4922]
 79%|███████▉  | 397/500 [01:49<00:27,  3.75it/s, train_loss=3.5156, val_loss=3.4922]
 80%|███████▉  | 398/500 [01:49<00:27,  3.72it/s, train_loss=3.4297, val_loss=3.4922]
 80%|███████▉  | 399/500 [01:49<00:27,  3.70it/s, train_loss=3.5586, val_loss=3.4922]
 80%|████████  | 400/500 [01:49<00:27,  3.67it/s, train_loss=3.3594, val_loss=3.3594]
 80%|████████  | 401/500 [01:50<00:27,  3.66it/s, train_loss=3.4766, val_loss=3.3594]
 80%|████████  | 402/500 [01:50<00:27,  3.60it/s, train_loss=3.5469, val_loss=3.3594]
 81%|████████  | 403/500 [01:50<00:26,  3.64it/s, train_loss=3.5234, val_loss=3.3594]
 81%|████████  | 404/500 [01:51<00:26,  3.63it/s, train_loss=3.4062, val_loss=3.3594]
 81%|████████  | 405/500 [01:51<00:26,  3.63it/s, train_loss=3.3672, val_loss=3.3594]
 81%|████████  | 406/500 [01:51<00:25,  3.63it/s, train_loss=3.4219, val_loss=3.3594]
 81%|████████▏ | 407/500 [01:51<00:25,  3.62it/s, train_loss=3.7695, val_loss=3.3594]
 82%|████████▏ | 408/500 [01:52<00:25,  3.63it/s, train_loss=3.1992, val_loss=3.3594]
 82%|████████▏ | 409/500 [01:52<00:25,  3.63it/s, train_loss=3.4492, val_loss=3.3594]
 82%|████████▏ | 410/500 [01:52<00:24,  3.62it/s, train_loss=3.4258, val_loss=3.4258]
 82%|████████▏ | 411/500 [01:53<00:25,  3.46it/s, train_loss=3.4883, val_loss=3.4258]
 82%|████████▏ | 412/500 [01:53<00:24,  3.58it/s, train_loss=3.3828, val_loss=3.4258]
 83%|████████▎ | 413/500 [01:53<00:24,  3.59it/s, train_loss=3.5078, val_loss=3.4258]
 83%|████████▎ | 414/500 [01:53<00:23,  3.60it/s, train_loss=3.5625, val_loss=3.4258]
 83%|████████▎ | 415/500 [01:54<00:23,  3.61it/s, train_loss=3.4570, val_loss=3.4258]
 83%|████████▎ | 416/500 [01:54<00:23,  3.61it/s, train_loss=3.3281, val_loss=3.4258]
 83%|████████▎ | 417/500 [01:54<00:22,  3.61it/s, train_loss=3.5352, val_loss=3.4258]
 84%|████████▎ | 418/500 [01:54<00:22,  3.61it/s, train_loss=3.5156, val_loss=3.4258]
 84%|████████▍ | 419/500 [01:55<00:22,  3.61it/s, train_loss=3.4609, val_loss=3.4258]
 84%|████████▍ | 420/500 [01:55<00:22,  3.61it/s, train_loss=3.3594, val_loss=3.3594]
 84%|████████▍ | 421/500 [01:55<00:21,  3.61it/s, train_loss=3.4961, val_loss=3.3594]
 84%|████████▍ | 422/500 [01:56<00:21,  3.61it/s, train_loss=3.4258, val_loss=3.3594]
 85%|████████▍ | 423/500 [01:56<00:21,  3.61it/s, train_loss=3.3477, val_loss=3.3594]
 85%|████████▍ | 424/500 [01:56<00:21,  3.52it/s, train_loss=3.1523, val_loss=3.3594]
 85%|████████▌ | 425/500 [01:56<00:20,  3.57it/s, train_loss=3.5586, val_loss=3.3594]
 85%|████████▌ | 426/500 [01:57<00:20,  3.59it/s, train_loss=3.4922, val_loss=3.3594]
 85%|████████▌ | 427/500 [01:57<00:20,  3.60it/s, train_loss=3.4766, val_loss=3.3594]
 86%|████████▌ | 428/500 [01:57<00:19,  3.60it/s, train_loss=3.3984, val_loss=3.3594]
 86%|████████▌ | 429/500 [01:57<00:19,  3.61it/s, train_loss=3.3320, val_loss=3.3594]
 86%|████████▌ | 430/500 [01:58<00:19,  3.61it/s, train_loss=3.3945, val_loss=3.3945]
 86%|████████▌ | 431/500 [01:58<00:19,  3.62it/s, train_loss=3.4336, val_loss=3.3945]
 86%|████████▋ | 432/500 [01:58<00:18,  3.59it/s, train_loss=3.3125, val_loss=3.3945]
 87%|████████▋ | 433/500 [01:59<00:18,  3.61it/s, train_loss=3.4180, val_loss=3.3945]
 87%|████████▋ | 434/500 [01:59<00:18,  3.61it/s, train_loss=3.3516, val_loss=3.3945]
 87%|████████▋ | 435/500 [01:59<00:17,  3.61it/s, train_loss=3.3359, val_loss=3.3945]
 87%|████████▋ | 436/500 [01:59<00:17,  3.56it/s, train_loss=3.5117, val_loss=3.3945]
 87%|████████▋ | 437/500 [02:00<00:17,  3.62it/s, train_loss=3.2695, val_loss=3.3945]
 88%|████████▊ | 438/500 [02:00<00:17,  3.62it/s, train_loss=3.5430, val_loss=3.3945]
 88%|████████▊ | 439/500 [02:00<00:16,  3.62it/s, train_loss=3.5430, val_loss=3.3945]
 88%|████████▊ | 440/500 [02:01<00:16,  3.62it/s, train_loss=3.3125, val_loss=3.3125]
 88%|████████▊ | 441/500 [02:01<00:16,  3.62it/s, train_loss=3.2930, val_loss=3.3125]
 88%|████████▊ | 442/500 [02:01<00:16,  3.62it/s, train_loss=3.3398, val_loss=3.3125]
 89%|████████▊ | 443/500 [02:01<00:15,  3.62it/s, train_loss=3.4883, val_loss=3.3125]
 89%|████████▉ | 444/500 [02:02<00:15,  3.62it/s, train_loss=3.4492, val_loss=3.3125]
 89%|████████▉ | 445/500 [02:02<00:15,  3.62it/s, train_loss=3.3945, val_loss=3.3125]
 89%|████████▉ | 446/500 [02:02<00:14,  3.62it/s, train_loss=3.4375, val_loss=3.3125]
 89%|████████▉ | 447/500 [02:02<00:14,  3.60it/s, train_loss=3.3477, val_loss=3.3125]
 90%|████████▉ | 448/500 [02:03<00:14,  3.62it/s, train_loss=3.4648, val_loss=3.3125]
 90%|████████▉ | 449/500 [02:03<00:14,  3.57it/s, train_loss=3.5312, val_loss=3.3125]
 90%|█████████ | 450/500 [02:03<00:13,  3.58it/s, train_loss=3.5430, val_loss=3.5430]
 90%|█████████ | 451/500 [02:04<00:13,  3.59it/s, train_loss=3.4609, val_loss=3.5430]
 90%|█████████ | 452/500 [02:04<00:13,  3.60it/s, train_loss=3.4844, val_loss=3.5430]
 91%|█████████ | 453/500 [02:04<00:13,  3.61it/s, train_loss=3.5820, val_loss=3.5430]
 91%|█████████ | 454/500 [02:04<00:12,  3.62it/s, train_loss=3.3281, val_loss=3.5430]
 91%|█████████ | 455/500 [02:05<00:12,  3.62it/s, train_loss=3.4727, val_loss=3.5430]
 91%|█████████ | 456/500 [02:05<00:12,  3.62it/s, train_loss=3.3945, val_loss=3.5430]
 91%|█████████▏| 457/500 [02:05<00:11,  3.62it/s, train_loss=3.4062, val_loss=3.5430]
 92%|█████████▏| 458/500 [02:06<00:11,  3.62it/s, train_loss=3.3086, val_loss=3.5430]
 92%|█████████▏| 459/500 [02:06<00:11,  3.62it/s, train_loss=3.2305, val_loss=3.5430]
 92%|█████████▏| 460/500 [02:06<00:11,  3.62it/s, train_loss=3.5703, val_loss=3.5703]
 92%|█████████▏| 461/500 [02:06<00:10,  3.62it/s, train_loss=3.2852, val_loss=3.5703]
 92%|█████████▏| 462/500 [02:07<00:10,  3.62it/s, train_loss=3.3242, val_loss=3.5703]
 93%|█████████▎| 463/500 [02:07<00:10,  3.62it/s, train_loss=3.3516, val_loss=3.5703]
 93%|█████████▎| 464/500 [02:07<00:09,  3.62it/s, train_loss=3.4336, val_loss=3.5703]
 93%|█████████▎| 465/500 [02:07<00:09,  3.62it/s, train_loss=3.5156, val_loss=3.5703]
 93%|█████████▎| 466/500 [02:08<00:09,  3.63it/s, train_loss=3.4570, val_loss=3.5703]
 93%|█████████▎| 467/500 [02:08<00:09,  3.63it/s, train_loss=3.3320, val_loss=3.5703]
 94%|█████████▎| 468/500 [02:08<00:08,  3.62it/s, train_loss=3.4141, val_loss=3.5703]
 94%|█████████▍| 469/500 [02:09<00:08,  3.60it/s, train_loss=3.4531, val_loss=3.5703]
 94%|█████████▍| 470/500 [02:09<00:08,  3.62it/s, train_loss=3.4648, val_loss=3.4648]
 94%|█████████▍| 471/500 [02:09<00:07,  3.63it/s, train_loss=3.3828, val_loss=3.4648]
 94%|█████████▍| 472/500 [02:09<00:07,  3.63it/s, train_loss=3.6406, val_loss=3.4648]
 95%|█████████▍| 473/500 [02:10<00:07,  3.63it/s, train_loss=3.5078, val_loss=3.4648]
 95%|█████████▍| 474/500 [02:10<00:07,  3.63it/s, train_loss=3.4062, val_loss=3.4648]
 95%|█████████▌| 475/500 [02:10<00:06,  3.63it/s, train_loss=3.3906, val_loss=3.4648]
 95%|█████████▌| 476/500 [02:10<00:06,  3.63it/s, train_loss=3.5273, val_loss=3.4648]
 95%|█████████▌| 477/500 [02:11<00:06,  3.63it/s, train_loss=3.4023, val_loss=3.4648]
 96%|█████████▌| 478/500 [02:11<00:06,  3.63it/s, train_loss=3.4453, val_loss=3.4648]
 96%|█████████▌| 479/500 [02:11<00:05,  3.62it/s, train_loss=3.4258, val_loss=3.4648]
 96%|█████████▌| 480/500 [02:12<00:05,  3.63it/s, train_loss=3.2305, val_loss=3.2305]
 96%|█████████▌| 481/500 [02:12<00:05,  3.64it/s, train_loss=3.3945, val_loss=3.2305]
 96%|█████████▋| 482/500 [02:12<00:04,  3.64it/s, train_loss=3.4531, val_loss=3.2305]
 97%|█████████▋| 483/500 [02:12<00:04,  3.64it/s, train_loss=3.5625, val_loss=3.2305]
 97%|█████████▋| 484/500 [02:13<00:04,  3.65it/s, train_loss=3.4531, val_loss=3.2305]
 97%|█████████▋| 485/500 [02:13<00:04,  3.69it/s, train_loss=3.3672, val_loss=3.2305]
 97%|█████████▋| 486/500 [02:13<00:03,  3.68it/s, train_loss=3.3008, val_loss=3.2305]
 97%|█████████▋| 487/500 [02:13<00:03,  3.66it/s, train_loss=3.4922, val_loss=3.2305]
 98%|█████████▊| 488/500 [02:14<00:03,  3.65it/s, train_loss=3.5469, val_loss=3.2305]
 98%|█████████▊| 489/500 [02:14<00:03,  3.65it/s, train_loss=3.5859, val_loss=3.2305]
 98%|█████████▊| 490/500 [02:14<00:02,  3.64it/s, train_loss=3.5039, val_loss=3.5039]
 98%|█████████▊| 491/500 [02:15<00:02,  3.65it/s, train_loss=3.4258, val_loss=3.5039]
 98%|█████████▊| 492/500 [02:15<00:02,  3.65it/s, train_loss=3.3672, val_loss=3.5039]
 99%|█████████▊| 493/500 [02:15<00:01,  3.65it/s, train_loss=3.3750, val_loss=3.5039]
 99%|█████████▉| 494/500 [02:15<00:01,  3.65it/s, train_loss=3.4805, val_loss=3.5039]
 99%|█████████▉| 495/500 [02:16<00:01,  3.64it/s, train_loss=3.2031, val_loss=3.5039]
 99%|█████████▉| 496/500 [02:16<00:01,  3.65it/s, train_loss=3.3984, val_loss=3.5039]
 99%|█████████▉| 497/500 [02:16<00:00,  3.65it/s, train_loss=3.4375, val_loss=3.5039]
100%|█████████▉| 498/500 [02:17<00:00,  3.65it/s, train_loss=3.4570, val_loss=3.5039]
100%|█████████▉| 499/500 [02:17<00:00,  3.66it/s, train_loss=3.5703, val_loss=3.5039]
100%|██████████| 500/500 [02:17<00:00,  3.64it/s, train_loss=3.3945, val_loss=3.3945]
100%|██████████| 500/500 [02:17<00:00,  3.63it/s, train_loss=3.3945, val_loss=3.3945]
  step=   6500 train_loss=3.3945 val_loss=3.7316

  0%|          | 0/500 [00:00<?, ?it/s]
  0%|          | 1/500 [00:00<02:08,  3.87it/s, train_loss=3.5625, val_loss=3.5625]
  0%|          | 2/500 [00:00<02:12,  3.75it/s, train_loss=3.4297, val_loss=3.5625]
  1%|          | 3/500 [00:00<02:14,  3.70it/s, train_loss=3.4648, val_loss=3.5625]
  1%|          | 4/500 [00:01<02:14,  3.68it/s, train_loss=3.3086, val_loss=3.5625]
  1%|          | 5/500 [00:01<02:14,  3.68it/s, train_loss=3.3984, val_loss=3.5625]
  1%|          | 6/500 [00:01<02:14,  3.67it/s, train_loss=3.4453, val_loss=3.5625]
  1%|▏         | 7/500 [00:01<02:13,  3.68it/s, train_loss=3.4258, val_loss=3.5625]
  2%|▏         | 8/500 [00:02<02:14,  3.67it/s, train_loss=3.3047, val_loss=3.5625]
  2%|▏         | 9/500 [00:02<02:14,  3.66it/s, train_loss=3.3984, val_loss=3.5625]
  2%|▏         | 10/500 [00:02<02:13,  3.67it/s, train_loss=3.4141, val_loss=3.4141]
  2%|▏         | 11/500 [00:02<02:13,  3.67it/s, train_loss=3.4766, val_loss=3.4141]
  2%|▏         | 12/500 [00:03<02:13,  3.67it/s, train_loss=3.5000, val_loss=3.4141]
  3%|▎         | 13/500 [00:03<02:12,  3.66it/s, train_loss=3.4062, val_loss=3.4141]
  3%|▎         | 14/500 [00:03<02:12,  3.66it/s, train_loss=3.3750, val_loss=3.4141]
  3%|▎         | 15/500 [00:04<02:12,  3.65it/s, train_loss=3.5547, val_loss=3.4141]
  3%|▎         | 16/500 [00:04<02:13,  3.64it/s, train_loss=3.5820, val_loss=3.4141]
  3%|▎         | 17/500 [00:04<02:13,  3.63it/s, train_loss=3.4766, val_loss=3.4141]
  4%|▎         | 18/500 [00:04<02:13,  3.62it/s, train_loss=3.5039, val_loss=3.4141]
  4%|▍         | 19/500 [00:05<02:12,  3.62it/s, train_loss=3.2695, val_loss=3.4141]
  4%|▍         | 20/500 [00:05<02:12,  3.62it/s, train_loss=3.5703, val_loss=3.5703]
  4%|▍         | 21/500 [00:05<02:12,  3.62it/s, train_loss=3.4180, val_loss=3.5703]
  4%|▍         | 22/500 [00:06<02:11,  3.62it/s, train_loss=3.6055, val_loss=3.5703]
  5%|▍         | 23/500 [00:06<02:11,  3.62it/s, train_loss=3.4609, val_loss=3.5703]
  5%|▍         | 24/500 [00:06<02:11,  3.62it/s, train_loss=3.3906, val_loss=3.5703]
  5%|▌         | 25/500 [00:06<02:11,  3.62it/s, train_loss=3.3164, val_loss=3.5703]
  5%|▌         | 26/500 [00:07<02:10,  3.63it/s, train_loss=3.4336, val_loss=3.5703]
  5%|▌         | 27/500 [00:07<02:10,  3.62it/s, train_loss=3.5078, val_loss=3.5703]
  6%|▌         | 28/500 [00:07<02:10,  3.63it/s, train_loss=3.5195, val_loss=3.5703]
  6%|▌         | 29/500 [00:07<02:09,  3.62it/s, train_loss=3.4648, val_loss=3.5703]
  6%|▌         | 30/500 [00:08<02:09,  3.62it/s, train_loss=3.4141, val_loss=3.4141]
  6%|▌         | 31/500 [00:08<02:09,  3.62it/s, train_loss=3.3750, val_loss=3.4141]
  6%|▋         | 32/500 [00:08<02:09,  3.62it/s, train_loss=3.5742, val_loss=3.4141]
  7%|▋         | 33/500 [00:09<02:08,  3.63it/s, train_loss=3.4258, val_loss=3.4141]
  7%|▋         | 34/500 [00:09<02:08,  3.63it/s, train_loss=3.4961, val_loss=3.4141]
